image_path,mask_path
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_02816_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_02816_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05376_01792.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05376_01792.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_02816_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_02816_02304.png
dataset/Land8Fire/images/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_02048_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_02048_03072.png
dataset/Land8Fire/images/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_04096_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_04096_02304.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_03072_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_03072_06400.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200921_20200921_01_RT_patch_05888_05888.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200921_20200921_01_RT_patch_05888_05888.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_02048_07424.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_02048_07424.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_00256_03840.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_00256_03840.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_01280_05120.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_01280_05120.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_02816_04096.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_02816_04096.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_00000_05888.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_00000_05888.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_02816_05632.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_02816_05632.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_06656_00256.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_06656_00256.png
dataset/Land8Fire/images/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_04864_07424.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_04864_07424.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_01024_00256.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_01024_00256.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_00512_07424.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_00512_07424.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_01536_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_01536_06912.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04608_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04608_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_06912_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_06912_06400.png
dataset/Land8Fire/images/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_06144_05376.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_06144_05376.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_02816_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_02816_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_02304_00000.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_02304_00000.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_03328_04864.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_03328_04864.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_06400_04864.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_06400_04864.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_03072_01024.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_03072_01024.png
dataset/Land8Fire/images/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_05632_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_05632_03072.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_04096_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_04096_06400.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_03328_03584.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_03328_03584.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_00512_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_00512_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_06912_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_06912_03072.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_01280_05120.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_01280_05120.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200922_20200922_01_RT_patch_06400_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200922_20200922_01_RT_patch_06400_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_025033_20200921_20200921_01_RT_patch_02304_01280.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_025033_20200921_20200921_01_RT_patch_02304_01280.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_00768_07168.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_00768_07168.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_06656_00000.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_06656_00000.png
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_00000_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_00000_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_01792_04864.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_01792_04864.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_05376_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_05376_06400.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_03072_00512.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_03072_00512.png
dataset/Land8Fire/images/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_01280_04608.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_01280_04608.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_05120_07680.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_05120_07680.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_03072_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_03072_06912.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_02560_01536.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_02560_01536.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05888_00000.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05888_00000.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_07424_07936.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_07424_07936.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_06656_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_06656_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_03840_04608.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_03840_04608.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_02304_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_02304_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_02048_02816.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_02048_02816.png
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_03072_05376.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_03072_05376.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_05632_05376.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_05632_05376.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_00000_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_00000_03072.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_07424_07424.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_07424_07424.png
dataset/Land8Fire/images/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_02304_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_02304_03072.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04096_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04096_06912.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_02304_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_02304_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_05888_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_05888_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_02816_04096.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_02816_04096.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_01024_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_01024_06912.png
dataset/Land8Fire/images/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_07424_04608.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_07424_04608.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200921_20200921_01_RT_patch_07424_00000.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200921_20200921_01_RT_patch_07424_00000.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_04096_03584.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_04096_03584.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_03840_05120.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_03840_05120.png
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_00768_02816.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_00768_02816.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_01536_07424.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_01536_07424.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_00000_00512.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_00000_00512.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_05888_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_05888_02304.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_06656_03840.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_06656_03840.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_01024_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_01024_02304.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_00256_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_00256_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_03584_02816.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200905_20200905_01_RT_patch_03584_02816.png
dataset/Land8Fire/images/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_03584_00000.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_03584_00000.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_03328_00768.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_03328_00768.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04864_07168.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04864_07168.png
dataset/Land8Fire/images/patches/LC08_L1TP_046021_20200908_20200908_01_RT_patch_02304_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046021_20200908_20200908_01_RT_patch_02304_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_07168_00256.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_07168_00256.png
dataset/Land8Fire/images/patches/LC08_L1TP_046021_20200908_20200908_01_RT_patch_04096_04352.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046021_20200908_20200908_01_RT_patch_04096_04352.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_01280_02816.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_01280_02816.png
dataset/Land8Fire/images/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_01280_01792.tif,dataset/Land8Fire/masks/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_01280_01792.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_03328_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_03328_02304.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_04608_01024.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_04608_01024.png
dataset/Land8Fire/images/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_05376_02560.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_05376_02560.png
dataset/Land8Fire/images/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_03840_01024.tif,dataset/Land8Fire/masks/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_03840_01024.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_06144_02816.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_06144_02816.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_06912_01792.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_06912_01792.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_03840_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_03840_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_03584_01024.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_03584_01024.png
dataset/Land8Fire/images/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_06656_05376.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_06656_05376.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_03840_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_03840_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_05632_00256.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_05632_00256.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04864_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_04864_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_00768_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_00768_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_06400_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_105069_20200906_20200906_01_RT_patch_06400_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_07424_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_07424_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_041035_20200921_20200921_01_RT_patch_01536_04352.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_041035_20200921_20200921_01_RT_patch_01536_04352.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_07168_01280.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_07168_01280.png
dataset/Land8Fire/images/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_05376_00256.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_05376_00256.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_04096_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_04096_06400.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_01280_03584.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_01280_03584.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_05376_04608.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_05376_04608.png
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_05376_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_05376_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_02816_02048.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_02816_02048.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_06912_03584.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_06912_03584.png
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_06656_01280.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_06656_01280.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_02816_00768.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_02816_00768.png
dataset/Land8Fire/images/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_06144_05632.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_157012_20200918_20200918_01_RT_patch_06144_05632.png
dataset/Land8Fire/images/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_06656_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_06656_03072.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_05888_00512.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_05888_00512.png
dataset/Land8Fire/images/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_04096_00256.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229078_20200926_20200926_01_RT_patch_04096_00256.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_01280_07424.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_01280_07424.png
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_04096_02816.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_04096_02816.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_01280_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_01280_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_05120_01024.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_05120_01024.png
dataset/Land8Fire/images/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_05120_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1GT_226074_20200921_20200921_01_RT_patch_05120_06400.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_00256_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_00256_06912.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_02304_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_02304_06144.png
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_05632_06656.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_05632_06656.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_07424_05376.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_07424_05376.png
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_05632_00512.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_05632_00512.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_01280_07168.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_01280_07168.png
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_07168_00768.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_07168_00768.png
dataset/Land8Fire/images/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_06144_06656.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_179068_20200912_20200912_01_RT_patch_06144_06656.png
dataset/Land8Fire/images/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_01024_03840.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_01024_03840.png
dataset/Land8Fire/images/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_01024_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117016_20200926_20200926_01_RT_patch_01024_02304.png
dataset/Land8Fire/images/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_06400_05120.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_175074_20200916_20200916_01_RT_patch_06400_05120.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_03328_01792.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_03328_01792.png
dataset/Land8Fire/images/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_04096_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_134039_20200901_20200901_01_RT_patch_04096_06912.png
dataset/Land8Fire/images/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_03328_00000.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_03328_00000.png
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_01792_05376.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200917_20200917_01_RT_patch_01792_05376.png
dataset/Land8Fire/images/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_00768_01536.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119016_20200924_20200924_01_RT_patch_00768_01536.png
